memoryName,gen,latency,readUncached,write,price,perf_score,value_score,gen_numeric
Hynix Semiconductor (Hyundai Electronics) HYMP112U72CP8-S6 1GB,DDR2,51,5018.9,2198.8,33.98,138.80192307692306,3.9680366803008313,2
Corsair CM2X2048-6400C4DHX 2GB,DDR2,52,5099.1,2198.7,33.98,137.6943396226415,3.9363733454157095,2
Crucial Technology CT25664AA667.M16FJ 2GB,DDR2,50,4965.8,2198.4,38.7,140.4745098039216,3.538400750728503,2
Nanya Technology M2Y2G64TU8HG5B-AC 2GB,DDR2,55,4423.0,2198.1,33.98,118.23392857142858,3.380043698439925,2
Kreton Corporation 51623010G681453265 2GB,DDR2,72,3370.6,2198.1,33.98,76.28356164383561,2.1807764906756897,2
Patriot Memory (PDP Systems) PSD21G8002 1GB,DDR2,50,5014.6,2195.7,33.98,141.37843137254902,4.041693292525701,2
OCZ OCZ2P8002G 2GB,DDR2,54,4830.1,2194.1,33.98,127.71272727272729,3.651021362856698,2
Micron Technology 16HTF12864AY-800D4 1GB,DDR2,68,3371.8,2193.7,33.98,80.65942028985508,2.305872506856921,2
Patriot Memory (PDP Systems) PDC22G6400LLK 1GB,DDR2,48,5051.3,2192.9,33.98,147.84081632653061,4.226438431290184,2
Kingston 9905403-001.A03Ls- 2GB,DDR2,58,4579.2,2192.5,33.98,114.77457627118643,3.2811485497766277,2
SK Hynix HYMP125S64CR8-S6 2GB,DDR2,63,4341.8,2192.3,33.98,102.0953125,2.918676743853631,2
Apacer Technology 78.AAGA0.9K4 2GB,DDR2,50,4878.3,2192.2,33.98,138.63725490196077,3.963329185304768,2
Samsung M395T5160QZ4-CE68 4GB,DDR2,79,2961.5,2191.8,75.0,64.41625,0.8475822368421053,2
Elpida EBE10EE8ACWA-8G-E 1GB,DDR2,55,4543.1,2191.7,33.98,120.26428571428572,3.4380870701625423,2
Samsung M395T1K66AZ4-CE66 8GB,DDR2,99,2813.0,2191.6,39.99,50.04600000000001,1.2209319346181997,2
Micron Technology 18HF12872FD667D5D3 1GB,DDR2,115,2821.1,2190.6,33.98,43.20431034482758,1.2351146467932415,2
Micron Technology 8HTF12864AY-800J3 1GB,DDR2,57,4810.8,2190.5,33.98,120.71206896551725,3.450888192267503,2
Crucial Technology BL12864AA80A.8FH5 1GB,DDR2,47,4938.6,2189.9,33.98,148.51041666666666,4.245580808080808,2
Apacer Technology 78.A1GAR.AFM0C 2GB,DDR2,64,3768.3,2188.1,33.98,91.63692307692307,2.619694770638167,2
Micron Technology L03 07/2010 DEXCOM 2GB,DDR2,72,4072.5,2188.0,33.98,85.76027397260275,2.451694510366002,2
Golden Empire GX21GB5300DC 512MB,DDR2,38,4565.5,2187.4,33.98,173.15128205128204,4.95000806321561,2
Smart Modular SG564568FG8N6KF-Z1 2GB,DDR2,60,4785.6,2186.9,33.98,114.30327868852459,3.267675205503848,2
Kreton Corporation 516245223681451400 2GB,DDR2,51,5028.0,2186.8,33.98,138.74615384615385,3.966442362668778,2
Golden Empire CL6-6-6 DDR2-1066 2GB,DDR2,50,4841.6,2185.8,33.98,137.79215686274512,3.9391697216336516,2
Walton Chaintech AU2G732-800P005 2GB,DDR2,52,4821.8,2185.7,33.98,132.21698113207546,3.7797879111513857,2
Golden Empire CL4-4-4DDR2800 4 2GB,DDR2,60,3427.6,2185.4,33.98,92.01639344262296,2.6305429800635496,2
Micron Technology 18HTF6472AY-53EB2 512MB,DDR2,41,4069.4,2184.6,33.98,148.9047619047619,4.256854256854257,2
Crucial Technology BL25664AL80A.16FE5 2GB,DDR2,52,4807.9,2183.9,33.98,131.92075471698112,3.771319460176705,2
Hynix Semiconductor (Hyundai Electronics) HYMP512U64BP8-S5 1GB,DDR2,48,4756.8,2183.9,33.98,141.64693877551022,4.049369318911099,2
Micron Technology 36HTF25672F667B3E3 2GB,DDR2,80,3434.9,2183.8,33.98,69.36666666666667,1.9830379264341533,2
Samsung M3 78T5663QZ3-CE7 2GB,DDR2,57,4746.6,2183.1,33.98,119.47758620689656,3.4155970899627377,2
Corsair CM2X1024-6400C4DHX 1GB,DDR2,49,4931.3,2182.9,33.98,142.28400000000002,4.067581475128646,2
Kingston KINGSTON 2GB,DDR2,83,3251.3,2182.8,56.0,64.69166666666668,1.1349415204678364,2
Crucial Technology CT25664AA800.M16FH 2GB,DDR2,59,4461.4,2181.8,33.98,110.72,3.1652372784448257,2
Kingston KD6502-ELJ 1GB,DDR2,49,4985.4,2180.6,33.98,143.32,4.097198399085192,2
Hynix Semiconductor (Hyundai Electronics) HMP525F7FFP4C-Y5N3 2GB,DDR2,57,3233.2,2179.8,33.98,93.32758620689656,2.6680270499398673,2
Kingston 99U5315-055.A00LF 1GB,DDR2,54,4645.1,2179.7,33.98,124.08727272727273,3.5473777223348413,2
Crucial Technology RM25664AA800.16FH 2GB,DDR2,57,4632.8,2178.6,33.98,117.43793103448276,3.3572879083614287,2
Samsung M395T2953CZ4-CE61 1GB,DDR2,69,2868.9,2177.1,45.0,72.08571428571429,1.567080745341615,2
SK Hynix HYMP125F72CP8D3-S5 2GB,DDR2,85,2648.9,2174.6,33.98,56.08720930232558,1.6034079274535618,2
SK Hynix HMP112U6EFR8C-S6 1GB,DDR2,49,5196.2,2173.8,33.98,147.4,4.213836477987422,2
Kingston 99P5429-006.AL00F 2GB,DDR2,60,3995.9,2173.8,33.98,101.14262295081969,2.891441479440243,2
Kingston ACR256X64D2U800C6L 2GB,DDR2,61,4233.2,2173.5,33.98,103.33387096774193,2.954084361570667,2
Kingston KW579C-ELF 1GB,DDR2,49,5103.9,2172.9,33.98,145.53599999999997,4.160548885077186,2
Kingston 9905316-076.A00LF 1GB,DDR2,43,5387.5,2170.9,33.98,171.78181818181818,4.91085815271064,2
Samsung M395T5750GZ4-CE63 2GB,DDR2,119,2807.6,2170.7,33.98,41.485833333333325,1.1859872307985515,2
ARM Ltd. SNOAMOO Ltd:M0M008 2GB,DDR2,37,5326.5,2169.5,33.98,197.26315789473685,5.639312689958173,2
Hynix Semiconductor (Hyundai Electronics) HYMP125U64CP8-S6 2GB,DDR2,56,4680.1,2169.5,33.98,120.16842105263159,3.4353465137973584,2
Kingmax Semiconductor KLDE88F-B8NU5 2GB,DDR2,57,4322.0,2168.8,33.98,111.91034482758621,3.199266575974449,2
SK Hynix HYMP512F72CP8N3-Y5 1GB,DDR2,74,2979.5,2168.3,33.98,68.63733333333333,1.9621879169048981,2
Samsung M3 78T5663RZ3-CE6 2GB,DDR2,60,4595.2,2168.2,33.98,110.87540983606557,3.1696800982294335,2
OCZ OCZ2P800FR1G 1GB,DDR2,44,5492.5,2167.8,33.98,170.2288888888889,4.866463375897339,2
Centon Electronics JIYT38UXC 1GB 1GB,DDR2,69,3258.1,2167.8,33.98,77.51285714285714,2.2159193008249614,2
Qimonda 72T256420HFD3SB 2GB,DDR2,61,2990.3,2167.5,33.98,83.19032258064516,2.378225345358638,2
Hynix Semiconductor (Hyundai Electronics) HMP125U6,DDR2,55,4583.8,2166.5,33.98,120.54107142857143,3.4459997549620196,2
Apacer Technology 78.A1GA0.9K4 2GB,DDR2,55,4466.1,2166.4,33.98,118.4375,3.3858633504859923,2
Kreton Corporation 51623510G681451465 2GB,DDR2,58,3133.4,2165.2,33.98,89.80677966101696,2.567375061778644,2
OCZ OCZ2SE8001G 1GB,DDR2,49,4992.8,2163.9,33.98,143.13400000000001,4.091881074899944,2
Mushkin 991777 (996777) 2GB,DDR2,48,5136.2,2162.8,33.98,148.9591836734694,4.258410053558302,2
Hynix Semiconductor (Hyundai Electronics) HYMP125U64CP8-S5 2GB,DDR2,54,4412.4,2162.6,33.98,119.54545454545455,3.417537294038152,2
Kingston 2GB-DDR2 800Mhz 2GB,DDR2,43,5987.5,2160.7,33.98,185.18636363636364,5.294064140547846,2
Ramaxel Technology RML1320EF48D8W-800 2GB,DDR2,51,4674.1,2160.6,33.98,131.43653846153848,3.757476799929631,2
Kingston 64T256800EU2.OC 2GB,DDR2,84,4105.8,2160.3,33.98,73.71882352941176,2.107456361618404,2
Micron Technology 16HTF25664HY-800E1 2GB,DDR2,70,4088.3,2160.1,33.98,88.0056338028169,2.515884328268065,2
Transcend Information TS256MLQ72V6U 2GB,DDR2,52,4131.7,2159.1,33.98,118.6943396226415,3.3932058211161094,2
Elpida EBE41FE4ABHD-6E-E 2GB,DDR2,110,3285.1,2156.5,33.98,49.023423423423424,1.401470080715364,2
takeMS International AG TMS2GB264D083805EE 2GB,DDR2,53,4762.5,2156.2,33.98,128.12407407407406,3.6627808483154394,2
Nanya Technology NT2GT72U8PD1BN-3C 1GB,DDR2,79,3022.1,2154.7,33.98,64.71,1.8499142367066894,2
Mushkin 991535 (996535) 1GB,DDR2,45,5104.2,2154.5,33.98,157.79782608695652,4.511087080816368,2
Samsung M395T2863DZ4-CE66 512MB,DDR2,108,2823.8,2154.1,33.98,45.668807339449536,1.3055691063307473,2
Qimonda 72T256300EP3SC2 2GB,DDR2,81,3240.7,2153.2,33.98,65.77926829268293,1.880482226777671,2
Kingston 9905315-121.A00LF 1GB,DDR2,57,4200.3,2152.3,33.98,109.52758620689656,3.1311488338163684,2
Kreton Corporation 51624xxxx68x45xxxx 2GB,DDR2,62,4233.0,2152.2,33.98,101.35238095238095,2.8974379917776147,2
Ramaxel Technology RML1320MJ48D8F-800 2GB,DDR2,49,4923.1,2151.6,33.98,141.49400000000003,4.044997141223558,2
Apacer Technology 78.0AG9I.9K4 1GB,DDR2,88,3292.7,2151.2,33.98,61.167415730337076,1.7486396721079782,2
Kingmax Semiconductor KLDC28F-A8KI5 512MB,DDR2,46,4003.8,2150.1,33.98,130.9340425531915,3.7431115652713407,2
Nanya Technology NT1GT72U8PA6BD-3C 1GB,DDR2,52,3440.0,2149.3,33.98,105.45849056603774,3.014822486164601,2
Nanya Technology NT2GT72U4PD0BV-3C 2GB,DDR2,149,2459.8,2146.9,33.98,30.71133333333334,0.8779683628740235,2
Qimonda ITC 1GB,DDR2,47,4666.9,2146.5,33.98,141.94583333333333,4.057914046121593,2
Kingston KWM553-ELF 2GB,DDR2,58,4541.9,2145.5,33.98,113.3457627118644,3.2403019643185935,2
Apacer Technology 78.A1G9O.AQZ 2GB,DDR2,53,4771.7,2144.7,33.98,128.08148148148146,3.6615632213116487,2
Qimonda 72T128000HP3SA 1GB,DDR2,69,3323.6,2144.7,33.98,78.11857142857141,2.233235318140978,2
Samsung M395T5663CZ4-CE66 1GB,DDR2,110,2787.2,2144.4,33.98,44.428828828828834,1.2701208927624024,2
Transcend Information TS512MFB72V6T-T 4GB,DDR2,68,2650.9,2142.6,33.98,69.47101449275362,1.9860209975058214,2
Samsung M395T5160FB4-CE68 2GB,DDR2,97,2919.4,2142.5,159.96,51.652040816326526,0.3208998559662433,2
Nanya Technology NT512T72U89B0BY-3C 512MB,DDR2,48,4798.5,2142.3,33.98,141.64897959183673,4.0494276612875,2
Kingston 9905429-008.A01LF 2GB,DDR2,58,4442.3,2141.3,33.98,111.58644067796611,3.1900068804450004,2
SK Hynix HYMP125U64CP8-Y5 2GB,DDR2,57,4532.8,2141.2,33.98,115.06896551724138,3.28956448019558,2
Kingmax Semiconductor KLDE88F-B8KW6 2GB,DDR2,57,4456.3,2141.2,33.98,113.75,3.2518582046883937,2
Micron Technology 9HTF3272AY-667B6 256MB,DDR2,46,3861.2,2141.1,33.98,127.70851063829785,3.6509008187049132,2
Mushkin 991557 (996557) 2GB,DDR2,53,5351.9,2141.0,49.99,138.7574074074074,2.7212670603531555,2
Hynix Semiconductor (Hyundai Electronics) HMP512F7FFP8C-Y5D3 1GB,DDR2,57,2767.1,2140.5,33.98,84.61379310344829,2.4189191853472924,2
takeMS International AG TMS1GB264C081805AP 1GB,DDR2,44,5487.2,2139.4,33.98,169.48000000000002,4.845054316752431,2
Kingston 99P5429-008.A03LF 2GB,DDR2,68,4291.4,2139.0,33.98,93.19420289855071,2.6642139193410728,2
Elpida EBE10UE8ACFA-6E-E 1GB,DDR2,67,3849.2,2138.7,33.98,88.05735294117646,2.517362862812363,2
Crucial Technology RM25664AA800.M16FJ 2GB,DDR2,49,4808.1,2138.5,33.98,138.93200000000002,3.971755288736422,2
Apacer Technology 78.01G9I.9K4 1GB,DDR2,61,2847.8,2138.2,33.98,80.41935483870968,2.299009572290157,2
TwinMOS 8DQE5MK8-TATP 2GB,DDR2,72,3819.6,2137.5,33.98,81.6041095890411,2.332879062008036,2
Hynix Semiconductor (Hyundai Electronics) HMP525F7,DDR2,118,3100.8,2137.1,33.98,44.01596638655462,1.2583180785178565,2
Crucial Technology BL25664UK80A.16FE5 2GB,DDR2,50,4535.0,2136.7,33.98,130.81764705882352,3.739784078296842,2
Mushkin 991527 (996527) 1GB,DDR2,51,4934.3,2136.4,33.98,135.97500000000002,3.887221269296742,2
Crucial Technology CT25664AA800.M16FM 2GB,DDR2,51,5021.4,2135.0,33.98,137.62307692307692,3.9343361041474254,2
Nanya Technology M2Y1G64TU88D6B-AC 1GB,DDR2,63,3900.0,2135.0,33.98,94.296875,2.6957368496283594,2
Kingston 16HTF51264HZ-800C1 4GB,DDR2,48,5422.0,2134.5,33.98,154.21428571428572,4.4086416727926165,2
Crucial Technology CT12864AA667.Y16F 1GB,DDR2,44,3672.3,2134.5,33.98,129.04,3.688965122927387,2
Nanya Technology M2Y2G64TU8HD0B-AC 2GB,DDR2,54,4463.0,2134.0,33.98,119.94545454545455,3.4289723998128805,2
Kingston 99U5315-033.A00LF 1GB,DDR2,54,4766.3,2133.9,33.98,125.45818181818183,3.5865689484900467,2
Qimonda 72T512420EFA3SC2 4GB,DDR2,88,2940.4,2133.9,33.98,57.01460674157303,1.629920146986079,2
Kingston KYG410-ELF 2GB,DDR2,50,4670.7,2133.4,33.98,133.41372549019607,3.8140001569524324,2
Strontium P2G86U1-S6H 2GB,DDR2,44,5378.2,2131.9,33.98,166.89111111111112,4.771043771043772,2
Patriot Memory (PDP Systems) PSD21G80081 1GB,DDR2,56,4042.8,2131.8,42.24,108.3263157894737,2.5052339451774674,2
Kingston 99U5431-004.A00LF 1GB,DDR2,58,4276.1,2130.0,33.98,108.57796610169493,3.104001317944395,2
Smart Modular SG2567FBD28452IBD5 2GB,DDR2,110,2756.9,2129.8,33.98,44.02432432432433,1.2585570132739947,2
Kingston TP877G-PMC 1GB,DDR2,50,4521.9,2128.9,33.98,130.4078431372549,3.728068700321753,2
Positivo Informatica Ltd 78.AGA0.9LM 2GB,DDR2,48,4852.3,2128.3,33.98,142.46122448979594,4.0726479270953675,2
OCZ OCZ2T1066IO1G 1GB,DDR2,49,5019.2,2128.2,33.98,142.94799999999998,4.086563750714694,2
Mushkin 991964 (996964) 2GB,DDR2,66,3646.4,2126.7,18.12,86.16567164179105,4.506572784612502,2
OCZ OCZ2P800R21G 1GB,DDR2,60,4313.2,2126.4,33.98,105.56721311475411,3.0179306207762755,2
Samsung 16HTF25664HY-667E1 4GB,DDR2,51,5366.8,2125.7,33.98,144.08653846153845,4.119112020055416,2
SK Hynix HYM 2GB,DDR2,42,4719.5,2124.5,33.98,159.1627906976744,4.550108367572168,2
OCZ OCZ2RPR8001G 1GB,DDR2,54,4447.5,2124.1,33.98,119.48363636363636,3.415770050418421,2
Samsung M3 78T2863EHS-CF7 1GB,DDR2,59,4833.8,2123.3,33.98,115.95166666666667,3.3147989327234613,2
Golden Empire CL5-5-5 DDR2800 2GB,DDR2,51,4625.3,2123.2,33.98,129.77884615384616,3.7100870827285926,2
Nanya Technology NT1GT72U8PA0BY-37B 1GB,DDR2,42,4480.6,2123.2,33.98,153.5767441860465,4.390415785764623,2
takeMS International AG TMS2GB264D081-805U 2GB,DDR2,46,4831.7,2122.7,33.98,147.96595744680852,4.230015936158049,2
Kingston 99U5316-013.A00LF 1GB,DDR2,50,4086.6,2122.0,33.98,121.7372549019608,3.480195966322493,2
Samsung M395T5750EZ4-CE61 2GB,DDR2,107,3129.8,2121.8,42.0,48.62592592592593,1.1308354866494401,2
SK Hynix HYMP525F72CP4D3-Y5 2GB,DDR2,79,2925.4,2121.4,33.98,63.085,1.8034591194968554,2
Apacer Technology 78.B2G84.AT50C 4GB,DDR2,50,5429.0,2120.6,33.98,148.0313725490196,4.23188600769067,2
Hynix Semiconductor (Hyundai Electronics) HYMP125U72CP8-Y5 2GB,DDR2,49,4879.6,2120.4,33.98,140.0,4.002287021154946,2
SK Hynix HYMP525F72BP4N2-Y5 2GB,DDR2,106,3081.1,2119.2,33.98,48.60093457943925,1.3893920691663595,2
G Skill Intl F2-5300CL4-2GBPQ 2GB,DDR2,53,4292.6,2118.9,28.99,118.73148148148148,3.9590357279587023,2
A-DATA Technology DQVE1A16 1GB,DDR2,62,4172.1,2118.4,33.98,99.84920634920636,2.854465590314647,2
Transcend Information TS128MLQ64V8J 1GB,DDR2,49,5487.3,2118.0,33.98,152.106,4.348370497427101,2
Kingston 39P5429-006.AO-Ls- 2GB,DDR2,54,5137.5,2118.0,33.98,131.9181818181818,3.7712459067519104,2
SK Hynix HMP125S6EFR8C-S6 2GB,DDR2,68,4591.0,2117.0,33.98,97.21739130434783,2.77922788177095,2
Kingston 99P5429-014.A00LF 2GB,DDR2,49,4687.3,2116.4,33.98,136.074,3.890051457975987,2
DATARAM 2GB,DDR2,46,5124.7,2114.3,33.98,154.0212765957447,4.403123973577608,2
OCZ OCZ2SI8002G 2GB,DDR2,50,5000.0,2113.6,33.98,139.4823529411765,3.9874886489758863,2
OCZ OCZ2G800R21G 1GB,DDR2,49,4793.3,2113.5,33.98,138.136,3.9489994282447114,2
Qimonda 72T256421EFA3SC2 2GB,DDR2,88,2963.5,2113.3,33.98,57.04269662921349,1.630723174077001,2
Crucial Technology CT12864AA800.M8FH 1GB,DDR2,58,4441.0,2112.7,33.98,111.07966101694915,3.1755191828744755,2
A-DATA Technology ELQVE1B16 2GB,DDR2,62,3731.8,2112.4,33.98,92.76507936507937,2.651946236851898,2
Kingmax Semiconductor KLED48F-B8KU6 1GB,DDR2,53,4683.6,2112.2,33.98,125.84814814814816,3.597717214069416,2
Micron Technology 36HTF51272PZ-667H1 4GB,DDR2,63,3462.0,2112.2,33.98,87.096875,2.489904945683248,2
Crucial Technology CT25672AA80EA.M18F 2GB,DDR2,50,4796.4,2111.5,33.98,135.44901960784313,3.872184665747374,2
Kingston 99P5471-002 2GB,DDR2,73,3135.3,2111.5,33.98,70.90270270270271,2.0269497627988198,2
Samsung M395T5160CZ4-CE65 2GB,DDR2,82,3047.6,2111.3,23.22,62.15542168674698,2.5662849581646157,2
Team Group Inc. Xtreem-D2-667 1GB,DDR2,59,4691.8,2110.8,33.98,113.37666666666668,3.2411854392986474,2
Apacer Technology 78.0AGA0.9K5 1GB,DDR2,50,5249.8,2110.3,33.98,144.3156862745098,4.125662843753854,2
Patriot Memory (PDP Systems) PSD22G8002 2GB,DDR2,60,4162.7,2109.3,10.99,102.81967213114754,8.575452221113222,2
Samsung M395T5750GZ4-CE66 2GB,DDR2,86,2967.8,2109.3,45.0,58.35747126436782,1.26864067966017,2
Samsung M3 78T5663QZ3-CF7 2GB,DDR2,60,4627.7,2109.2,33.98,110.44098360655737,3.1572608235150765,2
Micron Technology 18HF12872FD667D6D4 1GB,DDR2,101,3532.8,2108.5,33.98,55.306862745098044,1.5810995638964565,2
Crucial Technology CT25672AA667.M9FC 2GB,DDR2,54,4605.5,2107.5,33.98,122.05454545454545,3.489266593897812,2
Apacer Technology 78.01GA0.9L5 1GB,DDR2,50,4837.2,2107.1,33.98,136.1627450980392,3.8925884819336543,2
Micron Technology 18HTF12872AY-800F1 1GB,DDR2,58,4025.3,2107.0,33.98,103.93728813559322,2.9713347094223335,2
Corsair CGM2X1G800 1GB,DDR2,46,5249.4,2106.2,33.98,156.50212765957446,4.47404595939321,2
Positivo Informatica Ltd 78.A1GA0.9K4 2GB,DDR2,48,5614.4,2106.1,33.98,157.5612244897959,4.504323170091364,2
Micron Technology 8HTF12864AY-800J1 1GB,DDR2,55,4785.8,2105.9,33.98,123.06607142857145,3.518183860164993,2
Swissbit MEU25664D6BC2EP-2A 2GB,DDR2,48,5108.1,2104.6,33.98,147.19795918367348,4.208060582723656,2
Peak Electronics 128X64K-80E 1GB,DDR2,52,4465.6,2104.6,33.98,123.96603773584907,3.5439118849585216,2
Crucial Technology wPSTTReeVHH 2GB,DDR2,59,4445.5,2104.6,33.98,109.16833333333334,3.120878597293692,2
Nanya Technology NT1GT64U8HB0BY-25D 1GB,DDR2,57,4540.2,2104.5,33.98,114.56379310344828,3.2751227302300827,2
A-DATA Technology HYOVF1B163GZM 2GB,DDR2,67,4567.3,2104.4,33.98,98.11323529411766,2.804838058722632,2
Nanya Technology M2Y2G64TU8HC0B-AC 2GB,DDR2,49,4520.1,2104.0,33.98,132.482,3.7873642081189254,2
Micron Technology 36HTF25672F667F1N6 2GB,DDR2,68,2844.2,2103.6,33.98,71.70724637681158,2.0499498678333787,2
SK Hynix HYMP512U72CP8-Y5 1GB,DDR2,49,4881.4,2103.5,33.98,139.69799999999998,3.9936535162950255,2
Hynix Semiconductor (Hyundai Electronics) ZION-800,DDR2,48,5369.5,2103.2,33.98,152.50408163265305,4.359750761368012,2
Kingston 64T256020EU2.5C2 2GB,DDR2,49,5065.3,2102.8,33.98,143.362,4.098399085191538,2
Kingston DGM431NABINTD1F 2GB,DDR2,100,2798.1,2102.7,33.98,48.522772277227716,1.3871575836828964,2
G Skill Intl F2-4200PHU1-1GBLA 1GB,DDR2,79,2601.0,2102.6,16.99,58.795,3.268204558087827,2
Nanya Technology M2Y2G64TU8HC6B-AC 2GB,DDR2,50,4747.4,2102.0,33.98,134.3019607843137,3.8393928183051376,2
Hynix Semiconductor (Hyundai Electronics) HYMP112U72CP8-Y5 1GB,DDR2,49,4842.4,2101.8,33.98,138.884,3.9703830760434533,2
Nanya Technology NT1GT72U89D0BY-3C 1GB,DDR2,51,4768.7,2101.8,33.98,132.125,3.7771583762149805,2
Hynix Semiconductor (Hyundai Electronics) HYMP512U72CP8-S6 1GB,DDR2,48,4965.9,2099.1,33.98,144.18367346938774,4.12188889277838,2
Nanya Technology NT4GT72U4ND1BD-3C 2GB,DDR2,111,2879.3,2098.6,33.98,44.44553571428571,1.2705985052683166,2
Micron Technology 18HTF25672AZ-80EH1 2GB,DDR2,46,4131.7,2098.4,33.98,132.55531914893618,3.789460238677421,2
Nanya Technology NT1GT64U8HB0BY-3C 1GB,DDR2,52,4828.1,2098.3,33.98,130.6867924528302,3.7360432376452315,2
Kingmax Semiconductor KLDE88F-B8KU5 2GB,DDR2,60,4183.9,2098.3,33.98,102.98688524590163,2.9441648154917566,2
Samsung M4 70T2864QH3-CF7 1GB,DDR2,48,4916.6,2097.1,33.98,143.13673469387757,4.091959253684322,2
Kingston 9905316-402.A00LF 2GB,DDR2,50,4878.5,2097.0,33.98,136.77450980392157,3.91007746723618,2
Samsung M3 78T5663FB3-CF7 2GB,DDR2,60,4168.7,2096.4,33.98,102.70655737704918,2.9361508684119264,2
Kreton Corporation 515236225641452900 1GB,DDR2,48,4345.7,2096.3,33.98,131.46938775510205,3.7584158877959424,2
Mushkin 991589 (996589) 2GB,DDR2,55,4280.9,2095.6,33.98,113.86607142857143,3.255176427346239,2
Crucial Technology CT25664AA667.K16F 2GB,DDR2,57,4465.8,2095.4,9.99,113.1241379310345,10.293370148410782,2
Crucial Technology CT12864AA667.M8FJ3 1GB,DDR2,47,4801.6,2094.6,33.98,143.67083333333335,4.10722793977511,2
Patriot Memory (PDP Systems) PDC22G6400ELK 1GB,DDR2,61,4238.3,2093.5,33.98,102.1258064516129,2.9195484977590884,2
Transcend Information JM4GDDR2-6K 2GB,DDR2,54,4213.9,2092.8,33.98,114.66727272727272,3.2780809813399867,2
Qimonda 72T128920HFA3SB 1GB,DDR2,106,3353.0,2092.2,33.98,50.88971962616822,1.4548233169287659,2
Kingston DT3B122GX4GBV-800I 4GB,DDR2,91,3796.3,2091.8,33.98,64.00108695652175,1.8296479976135436,2
Walton Chaintech au1g082-800p505_c5 2GB,DDR2,52,4246.9,2091.5,33.98,119.59245283018868,3.418880869931066,2
Qimonda 72T256920HFA3SB 2GB,DDR2,82,3065.8,2091.3,33.98,62.13373493975904,1.7762645780377084,2
Mushkin 991630 (996630) 2GB,DDR2,45,5397.8,2091.2,33.98,162.80434782608697,4.654212344942453,2
Elpida EBE82FF4A1RQ-6E-E 8GB,DDR2,111,2737.2,2091.0,33.98,43.10892857142857,1.2323878951237444,2
Transcend Information TS64MLQ64V8J 512MB,DDR2,43,5204.9,2090.1,33.98,165.79545454545453,4.739721399241125,2
Qimonda 64T128020HU2.5B 1GB,DDR2,48,4564.0,2090.1,33.98,135.79795918367347,3.882160068143896,2
SK Hynix HYMP125F72CP8N3-Y5 2GB,DDR2,110,3116.2,2090.1,33.98,46.9036036036036,1.3408691710578502,2
Elpida EBE11UD8AGFA-5C-E 1GB,DDR2,45,4253.5,2089.9,33.98,137.9,3.942252715837622,2
SK Hynix HYMP512U64CP8-S6 1GB,DDR2,46,5172.8,2089.4,33.98,154.5148936170213,4.417235380703868,2
Apacer Technology 78.01GA0.9L5?????? 1GB,DDR2,58,3758.0,2089.1,33.98,99.10338983050848,2.8331443633650224,2
Samsung M3 78T2953CZ3-CE7 1GB,DDR2,43,4871.1,2088.5,33.98,158.1727272727273,4.521804667602267,2
Kingston 9905316-131.A00LF 1GB,DDR2,68,3552.6,2088.3,33.98,81.75217391304348,2.3371118900241132,2
Samsung M395T2953GZ4-CE66 1GB,DDR2,95,2733.7,2088.3,27.99,50.229166666666664,1.7326376911578705,2
Samsung M3 78T2953EZ3-CE6 1GB,DDR2,59,4420.4,2087.1,33.98,108.45833333333333,3.1005812845435488,2
SK Hynix HYMP525F72CP4N3-Y5 2GB,DDR2,93,3082.1,2086.0,33.98,54.979787234042554,1.5717492062333493,2
Catalyst 01GN80KFUA8 1GB,DDR2,47,4546.3,2085.2,33.98,138.15625,3.9495783304745573,2
Samsung M3 91T6553CZ3-CE6 512MB,DDR2,46,4618.5,2084.7,33.98,142.6212765957447,4.077223458997848,2
Kingston 9905320-021.A00LF 1GB,DDR2,43,4327.8,2081.6,33.98,145.6681818181818,4.1643276677582,2
SK Hynix HMP351U6AFR8C-S6 4GB,DDR2,57,5006.7,2080.3,33.98,122.1896551724138,3.4931290786853575,2
Kingston 99U5429-003.A00LF 1GB,DDR2,69,3886.4,2080.1,33.98,85.23571428571428,2.436698521604182,2
Micron Technology 36HTS1G72FY667A1D4 8GB,DDR2,89,2825.1,2079.1,33.98,54.49111111111111,1.5577790483450862,2
Positivo Informatica Ltd AU2G32-800P000 2GB,DDR2,50,4884.9,2078.2,33.98,136.5313725490196,3.9031267166672277,2
Corsair VS2GB667D2 2GB,DDR2,59,4508.2,2077.9,22.99,109.76833333333335,4.57558705015979,2
Qimonda 72T512420EFA3SC 4GB,DDR2,74,3053.4,2077.7,33.98,68.41466666666668,1.9558223746902996,2
Nanya Technology M2Y1G64TU8HB0B-25C 1GB,DDR2,61,3835.2,2077.3,33.98,95.36290322580645,2.7262122134307165,2
Qimonda 72T256420ELA2.5C 2GB,DDR2,128,2579.9,2077.3,33.98,36.102325581395355,1.0320847793423487,2
SK Hynix HYMP112U64CP8-S6 1GB,DDR2,59,4723.5,2076.1,33.98,113.32666666666667,3.239756051076806,2
SK Hynix HYMP125U72CP8-S6 2GB,DDR2,56,4854.6,2075.9,33.98,121.58771929824562,3.475921077708566,2
takeMS International AG TMS1GB264C081805EP 1GB,DDR2,46,5300.6,2075.6,33.98,156.9404255319149,4.486575915720838,2
Kingston 9905316-084.A00LF 1GB,DDR2,50,4498.5,2075.0,33.98,128.8921568627451,3.684738618145944,2
