cpuName,price,cpuMark,cpuValue,threadMark,threadValue,TDP,powerPerf,cores,testDate,socket,category,performance_per_core,performance_per_watt,thread_efficiency,brand,cpu_name_clean,singleScore,multiScore,baseClock,turboClock,boost_headroom,smt_efficiency,single_efficiency,scaling_efficiency,gaming_score,productivity_score,combined_score,r23_per_dollar,gaming_value,productivity_value
Intel Xeon X5650 @ 2.67GHz,58.0,5761,99.32,1302,22.45,95.0,60.64,6,2010,LGA1366,Server,960.1666666666666,60.642105263157895,1.3560145808019441,Intel,Intel Xeon X5650,,,,,,,,,1302.0,5761.0,5761.0,,22.448275862068964,99.32758620689656
SM8350,395.0,5761,,2452,,95.0,,8,2021,unknown,Mobile/Embedded,720.125,60.642105263157895,3.404964415900017,Other,SM8350,,,,,,,,,2452.0,5761.0,5761.0,,6.207594936708861,14.584810126582278
Intel Core i7-3820QM @ 2.70GHz,549.0,5755,10.48,1915,3.49,45.0,127.89,4,2012,BGA1224,Laptop,1438.75,127.88888888888889,1.3310165073848828,Intel,Intel Core i7-3820QM,,,,,,,,,1915.0,5755.0,5755.0,,3.4881602914389798,10.482695810564662
Intel Xeon Bronze 3106 @ 1.70GHz,334.31,5754,17.21,1013,3.03,85.0,67.7,8,2018,FCLGA3647,Server,719.25,67.69411764705882,1.4084115397984012,Intel,Intel Xeon Bronze 3106,,,,,,,,,1013.0,5754.0,5754.0,,3.030121743292154,17.21157009960815
Intel Core i7-3820 @ 3.60GHz,117.97,5754,48.77,1736,14.71,130.0,44.26,4,2012,LGA2011,Desktop,1438.5,44.261538461538464,1.2068126520681266,Intel,Intel Core i7-3820,,,,,,,,,1736.0,5754.0,5754.0,,14.715605662456557,48.77511231669069
Intel Core i7-4770T @ 2.50GHz,770.0,5748,7.46,1930,2.51,45.0,127.73,4,2013,LGA1150,Desktop,1437.0,127.73333333333333,1.3430758524704245,Intel,Intel Core i7-4770T,,,,,,,,,1930.0,5748.0,5748.0,,2.5064935064935066,7.464935064935065
MT8195AV/ZA,395.0,5735,,1840,,95.0,,8,2022,unknown,Mobile/Embedded,716.875,60.36842105263158,2.5666957279860507,Other,MT8195AV/ZA,,,,,,,,,1840.0,5735.0,5735.0,,4.658227848101266,14.518987341772151
Snapdragon 8cx Gen 2 @ 3.1,395.0,5734,,1965,,7.0,819.21,8,2021,unknown,Unknown,716.75,819.1428571428571,2.7415416811998603,Other,Snapdragon 8cx Gen 2 @ 3.1,,,,,,,,,1965.0,5734.0,5734.0,,4.974683544303797,14.51645569620253
Intel Xeon E3-1220 v6 @ 3.00GHz,416.68,5729,13.75,1938,4.65,72.0,79.57,4,2017,FCLGA1151,Server,1432.25,79.56944444444444,1.3531157270029674,Intel,Intel Xeon E3-1220 v6,,,,,,,,,1938.0,5729.0,5729.0,,4.651051166362676,13.74916002687914
"Qualcomm Technologies, Inc SM8250_AC",395.0,5724,,2544,,95.0,,8,2021,unknown,Mobile/Embedded,715.5,60.252631578947366,3.5555555555555554,Other,"Qualcomm Technologies, Inc SM8250_AC",,,,,,,,,2544.0,5724.0,5724.0,,6.440506329113924,14.49113924050633
Intel Core i5-7440EQ @ 2.90GHz,250.0,5711,22.84,2131,8.52,45.0,126.91,4,2021,FCBGA1440,Laptop,1427.75,126.91111111111111,1.4925582209770618,Intel,Intel Core i5-7440EQ,,,,,,,,,2131.0,5711.0,5711.0,,8.524,22.844
Intel Core i7-3740QM @ 2.70GHz,218.02,5708,26.18,1885,8.65,45.0,126.85,4,2012,rPGA988B,Laptop,1427.0,126.84444444444445,1.3209530483531886,Intel,Intel Core i7-3740QM,,,,,,,,,1885.0,5708.0,5708.0,,8.64599578020365,26.181084304192275
Intel Xeon E3-1220 v5 @ 3.00GHz,194.82,5707,29.29,2019,10.36,80.0,71.34,4,2016,FCLGA1151,Server,1426.75,71.3375,1.4151042579288593,Intel,Intel Xeon E3-1220 v5,,,,,,,,,2019.0,5707.0,5707.0,,10.36341238065907,29.293707011600453
MT6893Z_D/CZA,395.0,5701,,2262,,95.0,,8,2021,unknown,Mobile/Embedded,712.625,60.01052631578948,3.174179968426592,Other,MT6893Z_D/CZA,,,,,,,,,2262.0,5701.0,5701.0,,5.726582278481013,14.432911392405064
Intel Core i7-3920XM @ 2.90GHz,1096.0,5700,5.2,1910,1.74,55.0,103.63,4,2012,FCPGA988,Laptop,1425.0,103.63636363636364,1.3403508771929824,Intel,Intel Core i7-3920XM,,,,,,,,,1910.0,5700.0,5700.0,,1.7427007299270072,5.200729927007299
MT6891,395.0,5688,,1766,,95.0,,8,2021,unknown,Mobile/Embedded,711.0,59.873684210526314,2.4838255977496484,Other,MT6891,,,,,,,,,1766.0,5688.0,5688.0,,4.470886075949367,14.4
Intel Xeon E3-1205 v6 @ 3.00GHz,193.0,5682,29.44,1875,9.72,65.0,87.41,4,2020,FCLGA1151,Server,1420.5,87.41538461538461,1.3199577613516367,Intel,Intel Xeon E3-1205 v6,,,,,,,,,1875.0,5682.0,5682.0,,9.715025906735752,29.440414507772022
Intel Core i7-3940XM @ 3.00GHz,164.99,5671,34.37,1930,11.7,55.0,103.1,4,2012,rPGA988B,Laptop,1417.75,103.10909090909091,1.3613119379298184,Intel,Intel Core i7-3940XM,,,,,,,,,1930.0,5671.0,5671.0,,11.697678647190738,34.37178010788532
MT6883Z/CZA,395.0,5665,,1694,,95.0,,8,2022,unknown,Mobile/Embedded,708.125,59.63157894736842,2.392233009708738,Other,MT6883Z/CZA,,,,,,,,,1694.0,5665.0,5665.0,,4.288607594936709,14.341772151898734
Intel Core i5-6600T @ 2.70GHz,121.98,5655,46.36,2096,17.19,35.0,161.56,4,2015,LGA 1151,Desktop,1413.75,161.57142857142858,1.4825817860300619,Intel,Intel Core i5-6600T,,,,,,,,,2096.0,5655.0,5655.0,,17.18314477783243,46.36005902606985
Intel Core i5-6500 @ 3.20GHz,129.0,5655,43.84,2123,16.46,65.0,87,4,2015,LGA 1151,Desktop,1413.75,87.0,1.5016799292661362,Intel,Intel Core i5-6500,,,,,,,,,2123.0,5655.0,5655.0,,16.45736434108527,43.83720930232558
Intel Core i7-3720QM @ 2.60GHz,195.97,5651,28.83,1859,9.49,45.0,125.57,4,2012,BGA1224,Laptop,1412.75,125.57777777777778,1.3158732967616351,Intel,Intel Core i7-3720QM,,,,,,,,,1859.0,5651.0,5651.0,,9.486145838648772,28.836046333622495
AMD Opteron 6238,103.71,5625,54.24,1157,11.16,115.0,48.91,6,2014,Socket G34,Server,937.5,48.91304347826087,1.2341333333333333,AMD,AMD Opteron 6238,,,,,,,,,1157.0,5625.0,5625.0,,11.156108379134125,54.237778420595895
Intel Core i5-4690K @ 3.50GHz,69.99,5623,80.34,2197,31.39,88.0,63.9,4,2014,LGA1150,Desktop,1405.75,63.89772727272727,1.5628667970834074,Intel,Intel Core i5-4690K,,,,,,,,,2197.0,5623.0,5623.0,,31.390198599799973,80.34004857836834
Intel Core i7-4722HQ @ 2.40GHz,169.99,5620,,1844,,37.0,151.88,4,2015,FCBGA1364,Laptop,1405.0,151.8918918918919,1.3124555160142348,Intel,Intel Core i7-4722HQ,,,,,,,,,1844.0,5620.0,5620.0,,10.847696923348431,33.06076828048709
Intel Core i7-2700K @ 3.50GHz,180.0,5604,31.13,1786,9.92,95.0,58.99,4,2011,LGA1155,Desktop,1401.0,58.98947368421052,1.2748037116345468,Intel,Intel Core i7-2700K,,,,,,,,,1786.0,5604.0,5604.0,,9.922222222222222,31.133333333333333
Intel Core i7-4750HQ @ 2.00GHz,169.99,5599,,1733,,47.0,119.12,4,2013,FCBGA1364,Laptop,1399.75,119.12765957446808,1.2380782282550455,Intel,Intel Core i7-4750HQ,,,,,,,,,1733.0,5599.0,5599.0,,10.1947173363139,32.93723160185893
"Qualcomm Technologies, Inc SM8350",395.0,5596,,2146,,95.0,,8,2021,unknown,Mobile/Embedded,699.5,58.90526315789474,3.0679056468906363,Other,"Qualcomm Technologies, Inc SM8350",,,,,,,,,2146.0,5596.0,5596.0,,5.432911392405063,14.167088607594936
Intel Core i5-5675R @ 3.10GHz,169.99,5589,,2285,,65.0,85.99,4,2016,FCBGA1364,Desktop,1397.25,85.98461538461538,1.6353551619252102,Intel,Intel Core i5-5675R,,,,,,,,,2285.0,5589.0,5589.0,,13.441967174539679,32.878404612036
Intel Core i7-3770T @ 2.50GHz,156.59,5573,35.59,1933,12.34,45.0,123.84,4,2012,LGA1155,Desktop,1393.25,123.84444444444445,1.3874035528440696,Intel,Intel Core i7-3770T,,,,,,,,,1933.0,5573.0,5573.0,,12.34433871894757,35.58975668944377
Intel Core i5-4690 @ 3.50GHz,118.88,5572,46.87,2205,18.54,84.0,66.33,4,2014,LGA1150,Desktop,1393.0,66.33333333333333,1.5829145728643217,Intel,Intel Core i5-4690,,,,,,,,,2205.0,5572.0,5572.0,,18.548115746971735,46.87079407806191
AMD Opteron 6376,2055.0,5572,2.71,1165,0.57,115.0,48.45,8,2013,Socket G34,Server,696.5,48.45217391304348,1.67264895908112,AMD,AMD Opteron 6376,,,,,,,,,1165.0,5572.0,5572.0,,0.5669099756690997,2.711435523114355
ARM Neoverse-N1 8 Core 0 MHz,395.0,5561,,1184,,95.0,,8,2021,unknown,Unknown,695.125,58.536842105263155,1.7032907750404604,Other,ARM Neoverse-N1 8 Core 0 MHz,,,,,,,,,1184.0,5561.0,5561.0,,2.9974683544303797,14.078481012658228
Intel Core i7-4700HQ @ 2.40GHz,383.0,5560,14.52,1784,4.66,47.0,118.3,4,2013,FCBGA1364,Laptop,1390.0,118.29787234042553,1.283453237410072,Intel,Intel Core i7-4700HQ,,,,,,,,,1784.0,5560.0,5560.0,,4.657963446475196,14.516971279373369
Intel Core i5-8365UE @ 1.60GHz,297.0,5555,18.71,2248,7.57,15.0,370.36,4,2019,FCBGA1528,Laptop,1388.75,370.3333333333333,1.6187218721872187,Intel,Intel Core i5-8365UE,,,,,,,,,2248.0,5555.0,5555.0,,7.569023569023569,18.703703703703702
Intel Core i5-5675C @ 3.10GHz,258.34,5548,21.48,2251,8.71,65.0,85.36,4,2015,FCLGA1150,Desktop,1387.0,85.35384615384615,1.6229271809661139,Intel,Intel Core i5-5675C,,,,,,,,,2251.0,5548.0,5548.0,,8.713323527134785,21.475574823875515
Intel Core i5-4670K @ 3.40GHz,154.88,5547,35.82,2154,13.91,84.0,66.04,4,2013,LGA1150,Desktop,1386.75,66.03571428571429,1.5532720389399675,Intel,Intel Core i5-4670K,,,,,,,,,2154.0,5547.0,5547.0,,13.90754132231405,35.81482438016529
Intel Core i5-7440HQ @ 2.80GHz,169.99,5526,,2029,,45.0,122.8,4,2017,BGA1440,Laptop,1381.5,122.8,1.4686934491494752,Intel,Intel Core i5-7440HQ,,,,,,,,,2029.0,5526.0,5526.0,,11.93599623507265,32.50779457615154
Intel Xeon E5-2643 @ 3.30GHz,162.5,5523,33.99,1646,10.13,130.0,42.48,4,2012,LGA2011,Server,1380.75,42.48461538461538,1.1921057396342567,Intel,Intel Xeon E5-2643,,,,,,,,,1646.0,5523.0,5523.0,,10.12923076923077,33.987692307692306
Intel Xeon E3-1226 v3 @ 3.30GHz,279.7,5520,19.74,2115,7.56,84.0,65.71,4,2014,FCLGA1150,Server,1380.0,65.71428571428571,1.5326086956521738,Intel,Intel Xeon E3-1226 v3,,,,,,,,,2115.0,5520.0,5520.0,,7.561673221308546,19.735430818734358
Intel Core i7-4710HQ @ 2.50GHz,378.0,5518,14.6,1784,4.72,47.0,117.4,4,2014,FCBGA1364,Laptop,1379.5,117.40425531914893,1.2932221819499818,Intel,Intel Core i7-4710HQ,,,,,,,,,1784.0,5518.0,5518.0,,4.71957671957672,14.597883597883598
Intel Xeon E3-1280 @ 3.50GHz,358.0,5510,15.39,1780,4.97,95.0,58,4,2011,LGA1155,Server,1377.5,58.0,1.2921960072595282,Intel,Intel Xeon E3-1280,,,,,,,,,1780.0,5510.0,5510.0,,4.972067039106145,15.391061452513966
AMD Ryzen 3 2300U,169.99,5507,,1745,,15.0,367.11,4,2018,FP5,Laptop,1376.75,367.1333333333333,1.2674777555838024,AMD,AMD Ryzen 3 2300U,,,,,,,,,1745.0,5507.0,5507.0,,10.265309724101417,32.39602329548797
vendor Kirin820,395.0,5502,,1682,,95.0,,8,2022,unknown,Mobile/Embedded,687.75,57.915789473684214,2.445656125045438,Other,vendor Kirin820,,,,,,,,,1682.0,5502.0,5502.0,,4.258227848101265,13.929113924050633
Intel Core i7-4860EQ @ 1.80GHz,169.99,5500,,1754,,47.0,117.02,4,2015,FCBGA1364,Laptop,1375.0,117.02127659574468,1.2756363636363637,Intel,Intel Core i7-4860EQ,,,,,,,,,1754.0,5500.0,5500.0,,10.318254014942054,32.35484440261192
Intel Core i7-2600K @ 3.40GHz,79.99,5500,68.76,1745,21.82,95.0,57.89,4,2010,LGA1155,Desktop,1375.0,57.89473684210526,1.269090909090909,Intel,Intel Core i7-2600K,,,,,,,,,1745.0,5500.0,5500.0,,21.815226903362923,68.75859482435305
Intel Core i5-7400 @ 3.00GHz,175.0,5499,31.42,2103,12.01,65.0,84.6,4,2017,FCLGA1151,Desktop,1374.75,84.6,1.529732678668849,Intel,Intel Core i5-7400,,,,,,,,,2103.0,5499.0,5499.0,,12.017142857142858,31.422857142857143
Intel Core i7-3615QE @ 2.30GHz,169.99,5459,,1775,,45.0,121.32,4,2012,BGA1224,Laptop,1364.75,121.31111111111112,1.3006045063198388,Intel,Intel Core i7-3615QE,,,,,,,,,1775.0,5459.0,5459.0,,10.44179069357021,32.1136537443379
Intel Core i5-4670 @ 3.40GHz,100.0,5440,54.4,2142,21.42,84.0,64.77,4,2013,LGA1150,Desktop,1360.0,64.76190476190476,1.575,Intel,Intel Core i5-4670,,,,,,,,,2142.0,5440.0,5440.0,,21.42,54.4
Intel Core i5-760S @ 2.53GHz,169.99,5440,,1578,,65.0,,4,2012,unknown,Unknown,1360.0,83.6923076923077,1.160294117647059,Intel,Intel Core i5-760S,,,,,,,,,1578.0,5440.0,5440.0,,9.282898994058474,32.001882463674335
ARM Cortex-A72 16 Core 0 MHz,1388.8600000000001,5435,,600,,165.0,,16,2021,unknown,Unknown,339.6875,32.93939393939394,1.766329346826127,Other,ARM Cortex-A72 16 Core 0 MHz,,,,,,,,,600.0,5435.0,5435.0,,0.43200898578690433,3.9132813962530415
MT6893Z_A/CZA,395.0,5429,,2321,,95.0,,8,2021,unknown,Mobile/Embedded,678.625,57.14736842105263,3.420151040707313,Other,MT6893Z_A/CZA,,,,,,,,,2321.0,5429.0,5429.0,,5.875949367088608,13.744303797468355
Intel Core i7-4785T @ 2.20GHz,169.99,5427,,1744,,35.0,155.06,4,2014,FCLGA1150,Desktop,1356.75,155.05714285714285,1.2854247282107978,Intel,Intel Core i7-4785T,,,,,,,,,1744.0,5427.0,5427.0,,10.259427025119123,31.925407376904523
Intel Xeon E3-1268L v3 @ 2.30GHz,169.99,5427,,1734,,45.0,120.59,4,2014,LGA1150,Server,1356.75,120.6,1.2780541735765616,Intel,Intel Xeon E3-1268L v3,,,,,,,,,1734.0,5427.0,5427.0,,10.200600035296194,31.925407376904523
Intel Core i3-9100T @ 3.10GHz,122.0,5419,44.42,2106,17.26,35.0,154.82,4,2019,FCLGA1151-2,Desktop,1354.75,154.82857142857142,1.554530356154272,Intel,Intel Core i3-9100T,,,,,,,,,2106.0,5419.0,5419.0,,17.262295081967213,44.41803278688525
Intel Core i5-6402P @ 2.80GHz,139.88,5414,38.7,2027,14.49,65.0,83.29,4,2016,LGA 1151,Desktop,1353.5,83.29230769230769,1.4975988178795714,Intel,Intel Core i5-6402P,,,,,,,,,2027.0,5414.0,5414.0,,14.49099227909637,38.70460394623964
AMD FX-8320 Eight-Core,82.38,5409,65.66,1472,17.87,125.0,43.27,4,2012,AM3+,Desktop,1352.25,43.272,1.0885561101867258,AMD,AMD FX-8320 Eight-Core,,,,,,,,,1472.0,5409.0,5409.0,,17.868414663753338,65.65914056809906
Intel Xeon E3-1240 @ 3.30GHz,141.0,5398,38.28,1744,12.37,80.0,67.47,4,2011,LGA1155,Server,1349.5,67.475,1.2923304927751018,Intel,Intel Xeon E3-1240,,,,,,,,,1744.0,5398.0,5398.0,,12.368794326241135,38.283687943262414
Intel Xeon E3-1270 @ 3.40GHz,79.97,5386,67.35,1761,22.02,80.0,67.32,4,2011,LGA1155,Server,1346.5,67.325,1.3078351281099145,Intel,Intel Xeon E3-1270,,,,,,,,,1761.0,5386.0,5386.0,,22.020757784169064,67.3502563461298
Intel Core i5-4690S @ 3.20GHz,138.47,5380,38.85,2186,15.79,65.0,82.77,4,2014,LGA1150,Desktop,1345.0,82.76923076923077,1.625278810408922,Intel,Intel Core i5-4690S,,,,,,,,,2186.0,5380.0,5380.0,,15.786813028092729,38.85318119448256
Intel Xeon E3-1275 @ 3.40GHz,749.0,5372,7.17,1730,2.31,95.0,56.54,4,2011,LGA1155,Server,1343.0,56.54736842105263,1.2881608339538346,Intel,Intel Xeon E3-1275,,,,,,,,,1730.0,5372.0,5372.0,,2.3097463284379174,7.172229639519359
Intel Core i5-6440EQ @ 2.70GHz,169.99,5368,,1943,,45.0,119.28,4,2016,FCBGA1440,Laptop,1342.0,119.28888888888889,1.447839046199702,Intel,Intel Core i5-6440EQ,,,,,,,,,1943.0,5368.0,5368.0,,11.430084122595446,31.57832813694923
Intel Xeon E3-1245 @ 3.30GHz,245.0,5366,21.9,1741,7.11,95.0,56.49,4,2011,LGA1155,Server,1341.5,56.48421052631579,1.29780096906448,Intel,Intel Xeon E3-1245,,,,,,,,,1741.0,5366.0,5366.0,,7.106122448979592,21.90204081632653
"Qualcomm Technologies, Inc SM8250",395.0,5366,,2241,,95.0,,8,2021,unknown,Mobile/Embedded,670.75,56.48421052631579,3.341036153559448,Other,"Qualcomm Technologies, Inc SM8250",,,,,,,,,2241.0,5366.0,5366.0,,5.673417721518987,13.584810126582278
Intel Core i7-4702HQ @ 2.20GHz,169.99,5361,,1662,,37.0,144.89,4,2013,FCBGA1364,Laptop,1340.25,144.8918918918919,1.2400671516508115,Intel,Intel Core i7-4702HQ,,,,,,,,,1662.0,5361.0,5361.0,,9.777045708571093,31.53714924407318
Intel Pentium Gold 7505 @ 2.00GHz,77.475,5360,,2309,,15.0,357.36,2,2021,FCBGA1449,Laptop,2680.0,357.3333333333333,0.8615671641791045,Intel,Intel Pentium Gold 7505,,,,,,,,,2309.0,5360.0,5360.0,,29.80316231042272,69.1836076153598
Intel Xeon E5-2609 v4 @ 1.70GHz,314.95,5351,16.99,1043,3.31,85.0,62.96,8,2016,FCLGA2011-3,Server,668.875,62.95294117647059,1.5593347037936833,Intel,Intel Xeon E5-2609 v4,,,,,,,,,1043.0,5351.0,5351.0,,3.3116367677409113,16.989998412446422
Intel Core i5-4590 @ 3.30GHz,58.0,5344,92.14,2093,36.08,84.0,63.62,4,2014,LGA1150,Desktop,1336.0,63.61904761904762,1.5666167664670658,Intel,Intel Core i5-4590,,,,,,,,,2093.0,5344.0,5344.0,,36.08620689655172,92.13793103448276
Intel Core i7-2600 @ 3.40GHz,89.0,5344,60.04,1741,19.56,95.0,56.25,4,2010,LGA1155,Desktop,1336.0,56.252631578947366,1.3031437125748504,Intel,Intel Core i7-2600,,,,,,,,,1741.0,5344.0,5344.0,,19.56179775280899,60.04494382022472
Intel Core i5-7500T @ 2.70GHz,188.98,5319,28.15,1964,10.39,35.0,151.97,4,2017,FCLGA1151,Desktop,1329.75,151.97142857142856,1.476969355141944,Intel,Intel Core i5-7500T,,,,,,,,,1964.0,5319.0,5319.0,,10.392634141178961,28.145835538152188
Intel Core i7-4700MQ @ 2.40GHz,188.02,5319,28.29,1765,9.39,47.0,113.17,4,2013,rPGA946B,Laptop,1329.75,113.17021276595744,1.3273171648806166,Intel,Intel Core i7-4700MQ,,,,,,,,,1765.0,5319.0,5319.0,,9.387299223486863,28.289543665567493
Intel Xeon E5-2630L @ 2.00GHz,215.8,5305,,1119,,60.0,88.42,6,2014,LGA 2011,Server,884.1666666666666,88.41666666666667,1.26559849198869,Intel,Intel Xeon E5-2630L,,,,,,,,,1119.0,5305.0,5305.0,,5.185356811862835,24.582947173308618
Intel Xeon E3-1240L v3 @ 2.00GHz,895.5,5304,5.92,1769,1.98,25.0,212.17,4,2015,FCLGA1150,Server,1326.0,212.16,1.3340874811463046,Intel,Intel Xeon E3-1240L v3,,,,,,,,,1769.0,5304.0,5304.0,,1.9754327191513121,5.922948073701843
"Qualcomm Technologies, Inc KONA",395.0,5302,,2323,,95.0,,8,2021,unknown,Mobile/Embedded,662.75,55.810526315789474,3.5050924179554883,Other,"Qualcomm Technologies, Inc KONA",,,,,,,,,2323.0,5302.0,5302.0,,5.881012658227848,13.422784810126583
Intel Xeon E3-1505L v5 @ 2.00GHz,169.99,5301,,1590,,25.0,212.04,4,2017,FCBGA1440,"Laptop, Server",1325.25,212.04,1.1997736276174307,Intel,Intel Xeon E3-1505L v5,,,,,,,,,1590.0,5301.0,5301.0,,9.353491381845991,31.184187305135595
Intel Core i3-8100T @ 3.10GHz,262.83,5291,20.13,1922,7.31,35.0,151.18,4,2018,FCLGA1151-2,Desktop,1322.75,151.17142857142858,1.453033453033453,Intel,Intel Core i3-8100T,,,,,,,,,1922.0,5291.0,5291.0,,7.312711638701823,20.13088308031808
AMD Opteron 6274,885.95,5286,5.97,849,0.96,115.0,45.97,8,2012,G34,Server,660.75,45.96521739130435,1.2849035187287174,AMD,AMD Opteron 6274,,,,,,,,,849.0,5286.0,5286.0,,0.9582933574129465,5.966476663468593
Intel Xeon X5687 @ 3.60GHz,189.95,5282,27.81,1619,8.52,130.0,40.63,4,2011,LGA1366,Server,1320.5,40.63076923076923,1.226050738356683,Intel,Intel Xeon X5687,,,,,,,,,1619.0,5282.0,5282.0,,8.523295604106345,27.80731771518821
Intel Xeon E5-2620 @ 2.00GHz,75.65,5280,69.79,1112,14.71,95.0,55.58,6,2012,LGA2011,Server,880.0,55.578947368421055,1.2636363636363637,Intel,Intel Xeon E5-2620,,,,,,,,,1112.0,5280.0,5280.0,,14.69927296761401,69.79510905485789
vendor Kirin9000,395.0,5276,,2574,,95.0,,8,2021,unknown,Mobile/Embedded,659.5,55.536842105263155,3.902956785443518,Other,vendor Kirin9000,,,,,,,,,2574.0,5276.0,5276.0,,6.516455696202532,13.356962025316456
Intel Xeon E5-2430L @ 2.00GHz,32.28,5273,163.36,1005,31.13,60.0,87.89,6,2017,FCLGA1356,Server,878.8333333333334,87.88333333333334,1.143561539920349,Intel,Intel Xeon E5-2430L,,,,,,,,,1005.0,5273.0,5273.0,,31.133828996282528,163.35192069392812
Intel Core i7-4712MQ @ 2.30GHz,169.99,5273,,1793,,37.0,142.5,4,2014,FCPGA946,Laptop,1318.25,142.51351351351352,1.360136544661483,Intel,Intel Core i7-4712MQ,,,,,,,,,1793.0,5273.0,5273.0,,10.547679275251484,31.019471733631388
Intel Xeon E3-1225 v3 @ 3.20GHz,89.95,5264,58.52,1992,22.15,84.0,62.67,4,2013,LGA1150,Server,1316.0,62.666666666666664,1.513677811550152,Intel,Intel Xeon E3-1225 v3,,,,,,,,,1992.0,5264.0,5264.0,,22.145636464702612,58.521400778210115
AMD Ryzen Embedded V1500B Quad-core @ 2.20GHz,169.99,5257,,1237,,65.0,,4,2021,unknown,Mobile/Embedded,1314.25,80.87692307692308,0.9412212288377402,AMD,AMD Ryzen Embedded V1500B Quad-core,,,,,,,,,1237.0,5257.0,5257.0,,7.276898641096535,30.9253485499147
AMD Opteron 6328,343.46,5246,15.27,1433,4.17,115.0,45.62,4,2013,G34,Server,1311.5,45.61739130434783,1.092642012962257,AMD,AMD Opteron 6328,,,,,,,,,1433.0,5246.0,5246.0,,4.172247132126012,15.273976591160544
Intel Xeon E5-1607 v4 @ 3.10GHz,178.02,5245,29.46,1905,10.7,140.0,37.46,4,2016,FCLGA2011-3,Server,1311.25,37.464285714285715,1.4528122020972354,Intel,Intel Xeon E5-1607 v4,,,,,,,,,1905.0,5245.0,5245.0,,10.701044826423997,29.462981687450846
Intel Core i7-6822EQ @ 2.00GHz,169.99,5241,,1572,,25.0,209.63,4,2016,LGA 1151,Laptop,1310.25,209.64,1.1997710360618203,Intel,Intel Core i7-6822EQ,,,,,,,,,1572.0,5241.0,5241.0,,9.247602800164715,30.83122536619801
AMD Opteron 6272,583.7,5240,8.98,753,1.29,115.0,45.56,8,2011,G34,Server,655.0,45.56521739130435,1.149618320610687,AMD,AMD Opteron 6272,,,,,,,,,753.0,5240.0,5240.0,,1.290046256638684,8.977214322425903
AMD FX-8370E Eight-Core,25.14,5235,208.22,1490,59.27,95.0,55.1,4,2014,AM3+,Desktop,1308.75,55.10526315789474,1.1384909264565426,AMD,AMD FX-8370E Eight-Core,,,,,,,,,1490.0,5235.0,5235.0,,59.26809864757359,208.23389021479713
Intel Core i5-4670R @ 3.00GHz,276.0,5233,18.96,2164,7.84,65.0,80.5,4,2018,FCBGA1364,Desktop,1308.25,80.50769230769231,1.654118096694057,Intel,Intel Core i5-4670R,,,,,,,,,2164.0,5233.0,5233.0,,7.840579710144928,18.96014492753623
Intel Core i7-3615QM @ 2.30GHz,169.99,5228,,1738,,45.0,116.18,4,2012,BGA1224,Laptop,1307.0,116.17777777777778,1.3297628156082633,Intel,Intel Core i7-3615QM,,,,,,,,,1738.0,5228.0,5228.0,,10.224130831225366,30.7547502794282
"lisa based Qualcomm Technologies, Inc. SM7325",395.0,5227,,1930,,95.0,,8,2021,unknown,Mobile/Embedded,653.375,55.02105263157895,2.9538932466041707,Other,"lisa based Qualcomm Technologies, Inc. SM7325",,,,,,,,,1930.0,5227.0,5227.0,,4.886075949367089,13.232911392405063
AMD FX-8300 Eight-Core,68.69,5223,76.03,1484,21.6,95.0,54.97,4,2013,AM3+,Desktop,1305.75,54.97894736842105,1.1365115833811985,AMD,AMD FX-8300 Eight-Core,,,,,,,,,1484.0,5223.0,5223.0,,21.604309215315183,76.03726888921241
AMD Ryzen 5 3500C,169.99,5214,,2171,,15.0,347.57,4,2021,FP5,Laptop,1303.5,347.6,1.6655159186804755,AMD,AMD Ryzen 5 3500C,,,,,,,,,2171.0,5214.0,5214.0,,12.771339490558267,30.672392493676096
"Vili based on Qualcomm Technologies, Inc SM8350",395.0,5213,,1610,,95.0,,8,2021,unknown,Mobile/Embedded,651.625,54.873684210526314,2.4707462113945904,Other,"Vili based on Qualcomm Technologies, Inc SM8350",,,,,,,,,1610.0,5213.0,5213.0,,4.075949367088608,13.197468354430379
Intel Core i5-4570 @ 3.20GHz,99.99,5199,52.0,2036,20.36,84.0,61.9,4,2013,LGA1150,Desktop,1299.75,61.892857142857146,1.5664550875168302,Intel,Intel Core i5-4570,,,,,,,,,2036.0,5199.0,5199.0,,20.362036203620363,51.995199519951996
Microsoft SQ2 @ 3.15 GHz,395.0,5199,,1944,,95.0,,8,2021,unknown,Unknown,649.875,54.72631578947368,2.99134448932487,Other,Microsoft SQ2,,,,,,,,,1944.0,5199.0,5199.0,,4.921518987341772,13.162025316455697
"Qualcomm Technologies, Inc SDM778G",395.0,5186,,2048,,95.0,,8,2021,unknown,Mobile/Embedded,648.25,54.589473684210525,3.1592749710759738,Other,"Qualcomm Technologies, Inc SDM778G",,,,,,,,,2048.0,5186.0,5186.0,,5.184810126582279,13.129113924050634
Intel Core i5-6400 @ 2.70GHz,129.99,5163,39.72,1964,15.11,65.0,79.43,4,2015,LGA 1151,Desktop,1290.75,79.43076923076923,1.5215959713344955,Intel,Intel Core i5-6400,,,,,,,,,1964.0,5163.0,5163.0,,15.108854527271328,39.71843987999077
